x,y
9.472,0.087
9.473,0.07
9.474,0.086
9.475,0.063
9.476,0.018
9.477,-0.007
9.478,-0.025
9.479,-0.052
9.48,-0.084
9.481,-0.117
9.482,-0.151
9.483,-0.163
9.484,-0.172
9.485,-0.206
9.486,-0.231
9.487,-0.272
9.488,-0.308
9.489,-0.333
9.49,-0.336
9.491,-0.325
9.492,-0.355
9.493,-0.373
9.494,-0.38
9.495,-0.402
9.496,-0.415
9.497,-0.421
9.498,-0.441
9.499,-0.45
9.5,-0.471
9.501,-0.483
9.502,-0.493
9.503,-0.511
9.504,-0.523
9.505,-0.545
9.506,-0.536
9.507,-0.551
9.508,-0.57
9.509,-0.551
9.51,-0.531
9.511,-0.527
9.512,-0.528
9.513,-0.515
9.514,-0.494
9.515,-0.474
9.516,-0.448
9.517,-0.42
9.518,-0.414
9.519,-0.399
9.52,-0.395
9.521,-0.384
9.522,-0.354
9.523,-0.338
9.524,-0.34
9.525,-0.333
9.526,-0.311
9.527,-0.285
9.528,-0.275
9.529,-0.264
9.53,-0.218
9.531,-0.211
9.532,-0.221
9.533,-0.198
9.534,-0.192
9.535,-0.18
9.536,-0.161
9.537,-0.17
9.538,-0.173
9.539,-0.158
9.54,-0.159
9.541,-0.16
9.542,-0.163
9.543,-0.155
9.544,-0.143
9.545,-0.151
9.546,-0.142
9.547,-0.152
9.548,-0.141
9.549,-0.122
9.55,-0.153
9.551,-0.151
9.552,-0.163
9.553,-0.157
9.554,-0.116
9.555,-0.11
9.556,-0.108
9.557,-0.132
9.558,-0.132
9.559,-0.126
9.56,-0.141
9.561,-0.131
9.562,-0.122
9.563,-0.135
9.564,-0.15
9.565,-0.141
9.566,-0.131
9.567,-0.137
9.568,-0.126
9.569,-0.14
9.57,-0.138
9.571,-0.146
9.572,-0.156
9.573,-0.104
9.574,-0.101
9.575,-0.108
9.576,-0.112
9.577,-0.111
9.578,-0.107
9.579,-0.096
9.58,-0.088
9.581,-0.128
9.582,-0.122
9.583,-0.102
9.584,-0.104
9.585,-0.11
9.586,-0.107
9.587,-0.102
9.588,-0.125
9.589,-0.159
9.59,-0.145
9.591,-0.117
9.592,-0.121
9.593,-0.109
9.594,-0.102
9.595,-0.096
9.596,-0.096
9.597,-0.104
9.598,-0.103
9.599,-0.09
9.6,-0.094
9.601,-0.102
9.602,-0.096
9.603,-0.102
9.604,-0.101
9.605,-0.102
9.606,-0.106
9.607,-0.106
9.608,-0.104
9.609,-0.099
9.61,-0.073
9.611,-0.067
9.612,-0.098
9.613,-0.102
9.614,-0.086
9.615,-0.079
9.616,-0.072
9.617,-0.073
9.618,-0.091
9.619,-0.066
9.62,-0.056
9.621,-0.08
9.622,-0.089
9.623,-0.113
9.624,-0.108
9.625,-0.09
9.626,-0.115
9.627,-0.131
9.628,-0.062
9.629,-0.06
9.63,-0.084
9.631,-0.043
9.632,-0.075
9.633,-0.091
9.634,-0.067
9.635,-0.086
9.636,-0.086
9.637,-0.05
9.638,-0.05
9.639,-0.051
9.64,-0.035
9.641,-0.039
9.642,-0.058
9.643,-0.048
9.644,-0.043
9.645,-0.057
9.646,-0.059
9.647,-0.075
9.648,-0.069
9.649,-0.057
9.65,-0.051
9.651,-0.055
9.652,-0.064
9.653,-0.053
9.654,-0.038
9.655,-0.011
9.656,-0.001
9.657,-0.014
9.658,-0.009
9.659,0.011
9.66,-0.003
9.661,-0.023
9.662,-0.016
9.663,-0.009
9.664,-0.009
9.665,0.003
9.666,0.003
9.667,-0.007
9.668,-0.005
9.669,0.006
9.67,0.011
9.671,-0.006
9.672,0.001
9.673,0.016
9.674,0.011
9.675,0.028
9.676,0.058
9.677,0.056
9.678,0.047
9.679,0.07
9.68,0.059
9.681,0.028
9.682,0.044
9.683,0.051
9.684,0.044
9.685,0.043
9.686,0.039
9.687,0.045
9.688,0.053
9.689,0.049
9.69,0.051
9.691,0.052
9.692,0.061
9.693,0.077
9.694,0.077
9.695,0.067
9.696,0.065
9.697,0.077
9.698,0.075
9.699,0.08
9.7,0.092
9.701,0.096
9.702,0.105
9.703,0.086
9.704,0.054
9.705,0.06
9.706,0.073
9.707,0.092
9.708,0.09
9.709,0.06
9.71,0.076
9.711,0.087
9.712,0.062
9.713,0.078
9.714,0.091
9.715,0.086
9.716,0.109
9.717,0.135
9.718,0.087
9.719,0.029
9.72,0.092
9.721,0.134
9.722,0.107
9.723,0.125
9.724,0.135
9.725,0.104
9.726,0.089
9.727,0.096
9.728,0.085
9.729,0.075
9.73,0.088
9.731,0.097
9.732,0.097
9.733,0.102
9.734,0.106
9.735,0.092
9.736,0.082
9.737,0.089
9.738,0.101
9.739,0.1
9.74,0.084
9.741,0.09
9.742,0.091
9.743,0.083
9.744,0.077
9.745,0.078
9.746,0.084
9.747,0.065
9.748,0.059
9.749,0.062
9.75,0.069
9.751,0.059
9.752,0.035
9.753,0.062
9.754,0.069
9.755,0.059
9.756,0.087
9.757,0.081
9.758,0.066
9.759,0.067
9.76,0.065
9.761,0.05
9.762,0.043
9.763,0.061
9.764,0.059
9.765,0.042
9.766,0.029
9.767,0.029
9.768,0.036
9.769,0.028
9.77,0.01
9.771,0.009
9.772,0.035
9.773,0.05
9.774,0.034
9.775,0.035
9.776,0.043
9.777,0.04
9.778,0.029
9.779,0.028
9.78,0.043
9.781,0.037
9.782,0.046
9.783,0.049
9.784,-0.011
9.785,-0.011
9.786,0.015
9.787,0.004
9.788,0.01
9.789,0.017
9.79,0.019
9.791,0.028
9.792,0.006
9.793,-0.03
9.794,-0.034
9.795,-0.011
9.796,0.009
9.797,-0.002
9.798,-0.012
9.799,0.002
9.8,0.021
9.801,0.02
9.802,0.002
9.803,-0.005
9.804,-0.005
9.805,-0.006
9.806,-0.011
9.807,-0.013
9.808,-0.011
9.809,-0.004
9.81,-0.013
9.811,-0.022
9.812,-0.013
9.813,-0.011
9.814,-0.008
9.815,-0.004
9.816,-0.002
9.817,-0.013
9.818,-0.019
9.819,-0.007
9.82,-0.006
9.821,-0.012
9.822,-0.018
9.823,-0.018
9.824,-0.014
9.825,-0.029
9.826,-0.03
9.827,-0.01
9.828,-0.009
9.829,-0.024
9.83,-0.027
9.831,-0.012
9.832,-0.015
9.833,-0.029
9.834,-0.007
9.835,0.003
9.836,-0.021
9.837,-0.019
9.838,-0.001
9.839,-0.008
9.84,-0.021
9.841,-0.012
9.842,0.004
9.843,-0.012
9.844,-0.034
9.845,-0.024
9.846,-0.03
9.847,-0.021
9.848,-0.004
9.849,-0.029
9.85,-0.025
9.851,-0.042
9.852,-0.034
9.853,0.009
9.854,0.01
9.855,0.005
9.856,-0.004
9.857,0.003
9.858,0.007
9.859,0.013
9.86,0.003
9.861,0.012
9.862,0.034
9.863,0.003
9.864,-0.024
9.865,-0.03
9.866,-0.017
9.867,-0.002
9.868,0
9.869,-0.007
9.87,0.004
9.871,0.022
9.872,0.013
9.873,0.023
9.874,0.029
9.875,0.004
9.876,0.003
9.877,0.016
9.878,0.03
9.879,0.017
9.88,-0.007
9.881,0.002
9.882,-0.004
9.883,-0.005
9.884,0.004
9.885,-0.011
9.886,-0.003
9.887,0.01
9.888,-0.003
9.889,0.015
9.89,0.021
9.891,0.006
9.892,0.006
9.893,-0.006
9.894,-0.013
9.895,-0.002
9.896,0.028
9.897,0.025
9.898,0.008
9.899,0.018
9.9,0.004
9.901,0.011
9.902,0.024
9.903,0.006
9.904,-0.004
9.905,-0.017
9.906,-0.032
9.907,-0.024
9.908,-0.009
9.909,-0.033
9.91,-0.015
9.911,-0.005
9.912,-0.022
9.913,0.001
9.914,-0.015
9.915,0.006
9.916,0.066
9.917,0.054
9.918,0.004
9.919,-0.005
9.92,0.008
9.921,0.005
9.922,-0.001
9.923,0.01
9.924,0.017
9.925,0.015
9.926,0.019
9.927,0.009
9.928,0.007
9.929,-0.019
9.93,-0.013
9.931,0.019
9.932,0.004
9.933,0.018
9.934,0
9.935,-0.013
9.936,0.009
9.937,0.013
9.938,0.025
9.939,0.03
9.94,0.021
9.941,0.017
9.942,0.011
9.943,-0.007
9.944,0.007
9.945,0.024
9.946,0.014
9.947,-0.006
9.948,0.002
9.949,0.017
9.95,0.011
9.951,0.013
9.952,0.012
9.953,0.011
9.954,0.007
9.955,0.011
9.956,0.022
9.957,0.015
9.958,0.004
9.959,0.003
9.96,0.001
9.961,0.004
9.962,0.007
9.963,0.005
9.964,0.002
9.965,0.006
9.966,-0.001
9.967,-0.002
9.968,0.015
9.969,0.02
9.97,0.013
9.971,0.017
9.972,0.025
9.973,0.011
9.974,0.018
9.975,0.03
9.976,0.022
9.977,0.027
9.978,0.016
9.979,0.001
9.98,0.012
9.981,0.021
9.982,0.018
9.983,0.006
9.984,0.007
9.985,0.006
9.986,-0.018
9.987,-0.008
9.988,0.009
9.989,-0.003
9.99,0.002
9.991,0.003
9.992,-0.003
9.993,-0.009
9.994,-0.006
9.995,-0.003
9.996,0.034
9.997,0.059
9.998,0.043
9.999,0.043
